(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.31996715305449136, 0.31926070973848797, 1.5263951506241609)
(0.31996715305449136, 0.31926070973848797, 1.4375927982826893)
(0.32014076108426454, 0.3199800770053232, 1.333990053884306)
(0.32038783340285504, 0.32067763293998514, 1.2303873094859226)
(0.32038783340285504, 0.32067763293998514, 1.0823833889168033)
(0.31950822006723273, 0.31948734035823123, 0.9343794683476842)
(0.3184626976856546, 0.31843977222202136, 0.786375547778565)
(0.3178750036188055, 0.31799005598216995, 0.6531720192663577)
(0.31657983147087576, 0.31727378427561576, 0.5051680986972386)
(0.3144886165718855, 0.3165284780569359, 0.3423637860712075)
(0.31304554065536194, 0.3161997715776374, 0.22396064961591217)
(0.31230856667821805, 0.31613270169163454, 0.09075712110370493)
(0.3100942673158877, 0.31629251235255906, -0.07204719152232614)
(0.3093697807871244, 0.3164433376894103, -0.20525072003453337)
(0.3093697807871244, 0.3164433376894103, -0.3532546406036525)
(0.3087156077516583, 0.31678929527678884, -0.48645816911585976)
(0.30811317631148516, 0.3172190689061412, -0.619661697628067)
(0.30986146086086447, 0.31585079910534775, -0.6640628737988028)
(0.31158930374130445, 0.31445680481056937, -0.6788632658557148)
(0.31630488577003163, 0.3108774832356793, -0.6492624817418909)
(0.32112433729141654, 0.3074392942008604, -0.6196616976280671)
(0.326043435779425, 0.3041452500494561, -0.5900609135142433)
(0.3323114803090013, 0.30021148352933524, -0.5604601294004194)
(0.3392696152187762, 0.2959868570249613, -0.5456597373435076)
(0.3475658567428526, 0.2911163663204355, -0.5308593452865956)
(0.35593327217124154, 0.28636919219497503, -0.5160589532296836)
(0.36437002864162127, 0.28174637450570933, -0.5012585611727717)
(0.3734557663789533, 0.27676795545573085, -0.5012585611727717)
(0.38196001584001293, 0.27227050681980974, -0.48645816911585976)
(0.39111843833653875, 0.2674271005965101, -0.48645816911585976)
(0.4010067609706741, 0.2623835301035666, -0.47165777705894785)
(0.41096864469354827, 0.25748685771040203, -0.45685738500203593)
(0.4201270671900741, 0.2526434514871024, -0.48645816911585976)
(0.43059383575753213, 0.24710813008904564, -0.48645816911585976)
(0.4403285547618164, 0.24177410967835444, -0.5012585611727717)
(0.45014115029380836, 0.23658474586767625, -0.48645816911585976)
(0.4606079188612664, 0.2310494244696195, -0.48645816911585976)
(0.47107468742872444, 0.22551410307156278, -0.48645816911585976)
(0.4815414559961825, 0.21997878167350604, -0.48645816911585976)
(0.4920082245636405, 0.2144434602754493, -0.48645816911585976)
(0.5024749931310986, 0.20890813887739257, -0.48645816911585976)
