(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.32, 0.32, 1.5707963267948966)
(0.31994196209209014, 0.31924001775996297, 1.4945768145997747)
(0.32005770090486946, 0.31999337420358226, 1.4183573024046527)
(0.3204258280299258, 0.32147264700989714, 1.3268938877705063)
(0.3201640364659667, 0.3207568212063904, 1.2201865706973356)
(0.3201640364659667, 0.3207568212063904, 1.0677475463070918)
(0.3201640364659667, 0.3207568212063904, 0.9153085219168479)
(0.31960511475010006, 0.32023860511299024, 0.7476255950875795)
(0.31896754305215247, 0.3198209404940644, 0.5799426682583112)
(0.31758034248151873, 0.31918892768364177, 0.4275036438680673)
(0.31611325765164433, 0.3187748893790643, 0.27506461947782335)
(0.3153554526791499, 0.3186932007777242, 0.10738169264855504)
(0.31383260955392384, 0.31876186249672844, -0.045057331741688855)
(0.3123378520799415, 0.3190609706873201, -0.19749635613193275)
(0.31161794987172636, 0.31931133485115576, -0.33469147808315225)
(0.31093905331169625, 0.31965780399077065, -0.4718866000343718)
(0.3136956233611554, 0.3183553509109078, -0.441398795156323)
(0.315073908385885, 0.31770412437097634, -0.441398795156323)
(0.315073908385885, 0.31770412437097634, -0.441398795156323)
(0.317155985990833, 0.31675891249932525, -0.4261548927172986)
(0.32204722165515015, 0.3146277291499868, -0.4109109902782742)
(0.32763720527151263, 0.3121920910364572, -0.4109109902782742)
(0.3339669742679641, 0.30954817761699993, -0.3956670878392498)
(0.3417517177338817, 0.306435031451956, -0.3804231854002254)
(0.3510068829518225, 0.3028965269582252, -0.365179282961201)
(0.35955011238376783, 0.29963021511785837, -0.365179282961201)
(0.3696287432987803, 0.29612511682415865, -0.3346914780831522)
(0.37903599758004364, 0.2930134188710811, -0.3194475756441278)
(0.3891668868060195, 0.2896623595369976, -0.3194475756441278)
(0.3993952186507372, 0.28662167822454854, -0.288959770766079)
(0.40962355049545485, 0.2835809969120995, -0.288959770766079)
(0.42053154342544374, 0.2801564522529199, -0.3042036732051034)
(0.43149047040192695, 0.27689857941815305, -0.288959770766079)
(0.4418067383034493, 0.27417110224069363, -0.2584719658880302)
(0.45281405277797127, 0.2710806582689669, -0.2737158683270546)
(0.4637729797544545, 0.2678227854342, -0.288959770766079)
(0.4754625018627032, 0.26434772107711535, -0.288959770766079)
(0.4856908337074209, 0.2613070397646663, -0.288959770766079)
(0.49738035581566964, 0.2578319754075816, -0.288959770766079)
(0.5082883487456585, 0.25440743074840205, -0.3042036732051034)
(0.5213779402616452, 0.25029797715738655, -0.3042036732051034)
(0.5323368672381283, 0.2470401043226197, -0.288959770766079)
